Frequency (GHz),VertexIndex,vertex_X (mm),vertex_Y (mm),vertex_Z (mm),Re( Total B x ) (T),Im( Total B x ) (T),Re( Total B y ) (T),Im( Total B y ) (T),Re( Total B z ) (T),Im( Total B z ) (T)
0.1,3532,7.1841944,-16.4336599,116.432004,-1.0235259e-06,-1.35385662e-07,-6.2455352e-09,4.87064722e-10,7.2670781e-07,1.14159278e-07
0.1,3533,7.1841944,-16.4336599,104.728781,-1.94922382e-06,-2.81239778e-07,-3.15992565e-07,-4.49718414e-08,3.45687658e-06,5.44443708e-07
0.1,3534,7.1841944,-16.4336599,107.726701,-1.73585408e-06,-2.47355729e-07,-1.46596477e-07,-1.98672456e-08,2.22705626e-06,3.51229971e-07
0.1,3535,7.1841944,-16.4336599,98.2505158,1.39884446e-06,2.39799846e-07,-2.04892763e-06,-3.05932446e-07,6.66092183e-06,1.04690639e-06
0.1,3536,7.1841944,-16.4336599,99.1252586,5.26406154e-07,1.03850269e-07,-1.71381498e-06,-2.55260204e-07,6.43492331e-06,1.01130331e-06
0.1,3537,7.1841944,11.2757897,157.056719,-1.66933248e-07,-2.55874326e-08,6.69211486e-09,9.24390453e-10,4.73295358e-08,8.72455996e-10
0.1,3538,7.1841944,-16.4336599,97.3757803,2.3455018e-06,3.8743886e-07,-2.41179123e-06,-3.60879142e-07,6.74700186e-06,1.06058974e-06
0.1,3539,7.1841944,5.06209675,157.056719,-1.68634855e-07,-2.49907046e-08,6.1319203e-09,1.07324849e-09,4.97947319e-08,1.15455023e-09
0.1,3540,7.1841944,4.44059074,157.056719,-1.68779337e-07,-2.49438354e-08,6.05777206e-09,1.08839893e-09,5.00426616e-08,1.18753118e-09
0.1,3541,7.1841944,-16.4336599,96.5010375,3.32084051e-06,5.39592236e-07,-2.7919798e-06,-4.18494722e-07,6.68426947e-06,1.05102436e-06
0.1,3542,7.1841944,-16.4336599,95.6262946,4.27473378e-06,6.88455316e-07,-3.17635659e-06,-4.76790916e-07,6.47625211e-06,1.01873491e-06
0.1,3543,7.1841944,-16.4336599,93.0020735,6.52525932e-06,1.03976993e-06,-4.21083269e-06,-6.33790023e-07,5.22638038e-06,8.23617711e-07
0.1,3544,7.1841944,-16.4336599,93.8768163,5.91352818e-06,9.44286853e-07,-3.89822617e-06,-5.86350041e-07,5.71159944e-06,8.99438589e-07
0.1,3545,7.1841944,-16.4336599,88.5050744,7.75263015e-06,1.23088989e-06,-5.0970134e-06,-7.67872621e-07,2.85282658e-06,4.51721746e-07
0.1,3546,7.1841944,-16.4336599,91.408439,7.1758418e-06,1.14125601e-06,-4.59387365e-06,-6.91843582e-07,4.29519105e-06,6.77897901e-07
0.1,3547,7.1841944,-16.4336599,85.6139138,7.79320089e-06,1.2361246e-06,-5.42128964e-06,-8.16413774e-07,1.89582329e-06,3.01336598e-07
0.1,3548,7.1841944,-16.4336599,71.1580813,6.99360407e-06,1.10495444e-06,-5.66650806e-06,-8.50856736e-07,3.60785663e-07,5.89762017e-08
0.1,3549,7.1841944,-16.4336599,74.0492493,7.10582071e-06,1.12354451e-06,-5.67476809e-06,-8.52544474e-07,4.79769085e-07,7.78658205e-08
0.1,3550,7.1841944,-16.4336599,68.2669133,6.90682555e-06,1.09036478e-06,-5.65160462e-06,-8.48245861e-07,2.74670157e-07,4.52091911e-08
0.1,3551,7.1841944,-16.4336599,56.7022525,6.73368868e-06,1.06026391e-06,-5.56540954e-06,-8.33989134e-07,8.74446044e-08,1.4908716e-08
0.1,3552,7.1841944,-15.4714379,56.7022525,7.80468872e-06,1.22412507e-06,-5.30718489e-06,-7.95356073e-07,8.73957546e-08,1.4892346e-08
0.1,3553,7.1841944,-15.4714379,59.5934168,7.83723317e-06,1.22988342e-06,-5.33259436e-06,-7.99483814e-07,1.20728231e-07,2.03629629e-08
0.1,3554,7.1841944,-16.4336599,59.5934168,6.75701267e-06,1.06453615e-06,-5.58890952e-06,-8.37794289e-07,1.2071439e-07,2.03744648e-08
0.1,3555,7.1841944,-16.4336599,53.8110882,6.72080614e-06,1.0577628e-06,-5.54104099e-06,-8.3001936e-07,5.868052e-08,1.01783026e-08
0.1,3556,7.1841944,-16.4336599,48.0287559,6.72213491e-06,1.05724746e-06,-5.49143579e-06,-8.22067761e-07,7.63478525e-09,1.70965042e-09
0.1,3557,7.1841944,-16.4336599,50.9199202,6.71708085e-06,1.05679032e-06,-5.51643916e-06,-8.26061353e-07,3.257286e-08,5.86819837e-09
0.1,3558,7.1841944,-16.4336599,45.1375879,6.735836e-06,1.05918332e-06,-5.4659904e-06,-8.17972875e-07,-1.72706152e-08,-2.41872145e-09
0.1,3559,7.1841944,-15.4714379,45.1375879,7.77005607e-06,1.217109e-06,-5.20250342e-06,-7.78571234e-07,-1.73053234e-08,-2.42054932e-09
0.1,3560,7.1841944,-17.0000009,154.154956,-1.89945581e-07,-2.49367744e-08,2.5005582e-09,1.58409064e-09,6.35294768e-08,3.52009288e-09
0.1,3561,7.1841944,-16.4336599,154.154956,-1.90063844e-07,-2.4898565e-08,2.64544342e-09,1.57803948e-09,6.33400461e-08,3.49392892e-09
0.1,3562,7.1841944,-16.4336599,157.056719,-1.69960302e-07,-2.46668854e-08,2.04657313e-09,1.50650092e-09,5.70941232e-08,2.11776086e-09
0.1,3563,7.1841944,-17.0000009,157.056719,-1.69858779e-07,-2.47030787e-08,1.91857419e-09,1.51447166e-09,5.72753187e-08,2.14549534e-09
0.1,3564,7.1841944,-17.0000009,148.351431,-2.37041348e-07,-2.70161102e-08,3.80185083e-09,1.74663828e-09,8.01205999e-08,6.99561609e-09
0.1,3565,7.1841944,-16.4336599,151.253194,-2.12350528e-07,-2.56466262e-08,3.30156635e-09,1.65864733e-09,7.08322787e-08,5.09306419e-09
0.1,3566,7.1841944,-17.0000009,151.253194,-2.12195189e-07,-2.56833559e-08,3.125735e-09,1.66327674e-09,7.10485892e-08,5.12165155e-09
0.1,3567,7.1841944,-17.0000009,139.646128,-3.3299699e-07,-3.55294354e-08,6.17464968e-09,2.05648476e-09,1.21587462e-07,1.49501194e-08
0.1,3568,7.1841944,-16.4336599,142.547891,-2.97063764e-07,-3.18045288e-08,5.65735681e-09,1.9595523e-09,1.04437284e-07,1.17682299e-08
0.1,3569,7.1841944,-17.0000009,142.547891,-2.96716991e-07,-3.1815194e-08,5.33565681e-09,1.94252392e-09,1.04731541e-07,1.18097221e-08
0.1,3570,7.1841944,-17.0000009,136.744365,-3.74895421e-07,-4.0324494e-08,7.01435487e-09,2.173282e-09,1.42826522e-07,1.87886631e-08
0.1,3571,7.1841944,-17.0000009,133.842602,-4.23733979e-07,-4.64190535e-08,7.7868636e-09,2.28758168e-09,1.70006928e-07,2.35641195e-08
0.1,3572,7.1841944,-17.0000009,116.432004,-1.01558044e-06,-1.34310099e-07,-1.1283336e-08,-2.49611692e-10,7.21892093e-07,1.13498189e-07
0.1,3573,7.1841944,-17.0000009,119.333766,-8.5944481e-07,-1.10097218e-07,-2.05638336e-11,1.31413336e-09,5.33245611e-07,8.32916243e-08
0.1,3574,7.1841944,-17.0000009,110.628471,-1.44581577e-06,-2.01881733e-07,-7.75754074e-08,-9.80323556e-09,1.46143657e-06,2.30847064e-07
0.1,3575,7.1841944,-16.4336599,110.628471,-1.46491641e-06,-2.04592482e-07,-6.58294539e-08,-8.04255951e-09,1.48206823e-06,2.33838691e-07
0.1,3576,7.1841944,-17.0000009,113.530234,-1.20994503e-06,-1.64735255e-07,-3.36148389e-08,-3.42988082e-09,1.00956493e-06,1.59281882e-07
0.1,3577,7.1841944,-17.0000009,107.726701,-1.70606847e-06,-2.43038784e-07,-1.65030499e-07,-2.26545556e-08,2.18384412e-06,3.44872547e-07
0.1,3578,7.1841944,-17.0000009,104.728781,-1.90481933e-06,-2.74686982e-07,-3.45009965e-07,-4.93703318e-08,3.36367088e-06,5.30534123e-07
0.1,3579,7.1841944,57.1264885,142.547891,-2.62620489e-07,-4.1533788e-08,1.04763913e-08,-1.04203923e-10,7.0636915e-08,7.77626852e-09
0.1,3580,7.1841944,-17.0000009,102.997921,-1.75076968e-06,-2.5107326e-07,-6.45944453e-07,-9.44062819e-08,4.26904126e-06,6.72798024e-07
0.1,3581,7.1841944,-16.4336599,102.997921,-1.80087318e-06,-2.5849647e-07,-6.05395712e-07,-8.82383944e-08,4.41437578e-06,6.94594178e-07
0.1,3582,7.1841944,-17.0000009,101.99862,-1.37800271e-06,-1.93042453e-07,-9.10621736e-07,-1.34168715e-07,4.82065025e-06,7.59396585e-07
0.1,3583,7.1841944,-16.4336599,101.99862,-1.41561736e-06,-1.9859111e-07,-8.64197773e-07,-1.27132324e-07,5.00365832e-06,7.86925796e-07
0.1,3584,7.1841944,-17.0000009,100.999311,-9.37253617e-07,-1.24323492e-07,-1.1514669e-06,-1.70409479e-07,5.35505433e-06,8.43280986e-07
0.1,3585,7.1841944,-16.4336599,100.999311,-9.52444282e-07,-1.26499671e-07,-1.10205417e-06,-1.62937653e-07,5.57913563e-06,8.77091622e-07
0.1,3586,7.1841944,-17.0000009,97.3757803,2.12394571e-06,3.53677819e-07,-2.44894295e-06,-3.66354158e-07,6.41047473e-06,1.00952502e-06
0.1,3587,7.1841944,-17.0000009,98.2505158,1.2530279e-06,2.17633698e-07,-2.09294672e-06,-3.12520342e-07,6.34003618e-06,9.9827173e-07
0.1,3588,7.1841944,-17.0000009,96.5010375,3.01493424e-06,4.92993593e-07,-2.82022779e-06,-4.22572668e-07,6.34383969e-06,9.99324925e-07
0.1,3589,7.1841944,-17.0000009,95.6262946,3.87984846e-06,6.28281668e-07,-3.1949196e-06,-4.79336563e-07,6.14506735e-06,9.6841643e-07
0.1,3590,7.1841944,-17.0000009,94.7515592,4.67308064e-06,7.52331857e-07,-3.55957104e-06,-5.34627759e-07,5.8318119e-06,9.19484989e-07
0.1,3591,7.1841944,-16.4336599,94.7515592,5.15438433e-06,8.25768836e-07,-3.54992085e-06,-5.3349828e-07,6.14111923e-06,9.66467042e-07
0.1,3592,7.1841944,-17.0000009,93.8768163,5.35641311e-06,8.59228521e-07,-3.90158993e-06,-5.86435647e-07,5.43340548e-06,8.57160956e-07
0.1,3593,7.1841944,-17.0000009,88.5050744,7.02085299e-06,1.11894246e-06,-5.11333246e-06,-7.6979768e-07,2.76175888e-06,4.37988945e-07
0.1,3594,7.1841944,-17.0000009,91.408439,6.49625872e-06,1.03736454e-06,-4.59574221e-06,-6.91620016e-07,4.11885048e-06,6.51158246e-07
0.1,3595,7.1841944,-17.0000009,85.6139138,7.05049797e-06,1.122443e-06,-5.45914372e-06,-8.21609603e-07,1.84939677e-06,2.94390986e-07
0.1,3596,7.1841944,-17.0000009,79.8315778,6.69291057e-06,1.06386722e-06,-5.7084535e-06,-8.58159979e-07,8.89918169e-07,1.42962108e-07
0.1,3597,7.1841944,-16.4336599,79.8315778,7.42539305e-06,1.17600723e-06,-5.64463153e-06,-8.48986701e-07,9.02761656e-07,1.44846425e-07
0.1,3598,7.1841944,-16.4336599,82.7227458,7.62449645e-06,1.20847312e-06,-5.57540534e-06,-8.39088727e-07,1.28917327e-06,2.05826396e-07
0.1,3599,7.1841944,-17.0000009,82.7227458,6.88535511e-06,1.09529412e-06,-5.62894456e-06,-8.46712567e-07,1.26506359e-06,2.02254782e-07
0.1,3600,7.1841944,-17.0000009,56.7022525,6.05227979e-06,9.56174858e-07,-5.65626078e-06,-8.47348701e-07,8.73972112e-08,1.49212287e-08
0.1,3601,7.1841944,-17.0000009,59.5934168,6.06924004e-06,9.59404474e-07,-5.67794041e-06,-8.50862648e-07,1.20504126e-07,2.03569162e-08
0.1,3602,7.1841944,-17.0000009,53.8110882,6.04563411e-06,9.54655775e-07,-5.63379217e-06,-8.4367224e-07,5.86481583e-08,1.01847872e-08
0.1,3603,7.1841944,-17.0000009,50.9199202,6.04838942e-06,9.547133e-07,-5.61074421e-06,-8.39959398e-07,3.25742988e-08,5.88017013e-09
0.1,3604,7.1841944,-17.0000009,48.0287559,6.05996638e-06,9.56226927e-07,-5.58727288e-06,-8.36168169e-07,7.69323449e-09,1.74034431e-09
0.1,3605,7.1841944,-17.0000009,45.1375879,6.08025675e-06,9.59211661e-07,-5.56342502e-06,-8.32356193e-07,-1.72135497e-08,-2.39962983e-09
0.1,3606,7.1841944,-17.0000009,42.2464237,6.10964253e-06,9.6372662e-07,-5.53907421e-06,-8.28434054e-07,-4.33366765e-08,-6.71474298e-09
0.1,3607,7.1841944,-16.4336599,42.2464237,6.75855927e-06,1.06265713e-06,-5.44025443e-06,-8.13877818e-07,-4.34612915e-08,-6.75407552e-09
0.1,3608,7.1841944,-17.3333324,145.449668,-2.64826497e-07,-2.90271114e-08,4.38978942e-09,1.83642135e-09,9.13135452e-08,9.21830257e-09
0.1,3609,7.1841944,-17.0000009,145.449668,-2.65001773e-07,-2.90255642e-08,4.54551063e-09,1.84154125e-09,9.11636278e-08,9.1959409e-09
0.1,3610,7.1841944,-17.3333324,148.351431,-2.36931527e-07,-2.70378013e-08,3.68057496e-09,1.74607762e-09,8.02703539e-08,7.03075953e-09
0.1,3611,7.1841944,-17.3333324,142.547891,-2.96507835e-07,-3.18113322e-08,5.15026155e-09,1.92947036e-09,1.04887306e-07,1.18314603e-08
0.1,3612,7.1841944,-17.3333324,139.646128,-3.32709448e-07,-3.5520042e-08,5.93950578e-09,2.03774908e-09,1.21746325e-07,1.49771431e-08
0.1,3613,7.1841944,-17.3333324,136.744365,-3.74501724e-07,-4.03111891e-08,6.71310385e-09,2.14641127e-09,1.42997351e-07,1.88223908e-08
0.1,3614,7.1841944,-17.3333324,130.940825,-4.80597237e-07,-5.40354463e-08,7.85298404e-09,2.321213e-09,2.05503895e-07,2.96640046e-08
0.1,3615,7.1841944,-17.0000009,130.940825,-4.81316306e-07,-5.40930074e-08,8.36549052e-09,2.37968378e-09,2.05423476e-07,2.9644557e-08
0.1,3616,7.1841944,-17.3333324,133.842602,-4.23206842e-07,-4.63777781e-08,7.3955011e-09,2.24624341e-09,1.70162735e-07,2.35898661e-08
0.1,3617,7.1841944,-17.3333324,128.039062,-5.48919786e-07,-6.36075086e-08,7.8127993e-09,2.33725239e-09,2.52452821e-07,3.75637477e-08
0.1,3618,7.1841944,-17.0000009,128.039062,-5.49981678e-07,-6.37230357e-08,8.51491855e-09,2.42387999e-09,2.52484028e-07,3.75509615e-08
0.1,3619,7.1841944,-17.3333324,125.137299,-6.31384523e-07,-7.56368834e-08,6.83038115e-09,2.22399565e-09,3.16167103e-07,4.81058748e-08
0.1,3620,7.1841944,-17.0000009,125.137299,-6.32867113e-07,-7.57807115e-08,7.79160736e-09,2.34625119e-09,3.16440037e-07,4.81355684e-08
0.1,3621,7.1841944,-17.3333324,119.333766,-8.5620519e-07,-1.09693644e-07,-1.97636019e-09,1.03815567e-09,5.31688045e-07,8.30845792e-08
0.1,3622,7.1841944,-17.0000009,122.235529,-7.34164644e-07,-9.09578119e-08,5.43361978e-09,2.05102135e-09,4.05553692e-07,6.26753263e-08
0.1,3623,7.1841944,-17.3333324,122.235529,-7.32013348e-07,-9.06893902e-08,4.07535161e-09,1.86265825e-09,4.04849544e-07,6.25853431e-08
0.1,3624,7.1841944,-17.3333324,116.432004,-1.01070191e-06,-1.33656684e-07,-1.41615839e-08,-6.70336731e-10,7.18654519e-07,1.13052479e-07
0.1,3625,7.1841944,-17.3333324,113.530234,-1.20247921e-06,-1.63688085e-07,-3.79401754e-08,-4.07310763e-09,1.0030725e-06,1.58356997e-07
0.1,3626,7.1841944,-17.3333324,104.728781,-1.87805153e-06,-2.70784284e-07,-3.6110464e-07,-5.18088683e-08,3.30670809e-06,5.22050129e-07
0.1,3627,7.1841944,-17.3333324,107.726701,-1.68803308e-06,-2.4039295e-07,-1.75360867e-07,-2.42182239e-08,2.15686805e-06,3.40873214e-07
0.1,3628,7.1841944,-17.3333324,101.99862,-1.35373944e-06,-1.89457708e-07,-9.35684341e-07,-1.37967078e-07,4.71178146e-06,7.43002715e-07
0.1,3629,7.1841944,-17.3333324,102.997921,-1.72020009e-06,-2.46520671e-07,-6.68125438e-07,-9.77742758e-08,4.18175068e-06,6.59668274e-07
0.1,3630,7.1841944,-17.3333324,100.999311,-9.24507731e-07,-1.2247493e-07,-1.17780382e-06,-1.74372914e-07,5.22311257e-06,8.23409493e-07
0.1,3631,7.1841944,-17.3333324,96.5010375,2.86900467e-06,4.7080465e-07,-2.83287613e-06,-4.24344222e-07,6.1488563e-06,9.69751795e-07
0.1,3632,7.1841944,-17.3333324,97.3757803,2.01852367e-06,3.37646952e-07,-2.46686773e-06,-3.68984786e-07,6.21746995e-06,9.80312734e-07
0.1,3633,7.1841944,-17.3333324,94.7515592,4.44404532e-06,7.17486387e-07,-3.56118289e-06,-5.34659875e-07,5.65343726e-06,8.92391199e-07
0.1,3634,7.1841944,-17.3333324,95.6262946,3.69183908e-06,5.9964043e-07,-3.20179947e-06,-4.80190693e-07,5.95504298e-06,9.39570384e-07
0.1,3635,7.1841944,-17.3333324,93.0020735,5.61203387e-06,9.002963e-07,-4.2067586e-06,-6.32410831e-07,4.84121801e-06,7.65136861e-07
0.1,3636,7.1841944,-17.0000009,93.0020735,5.90785294e-06,9.45470674e-07,-4.21139202e-06,-6.334148e-07,4.98398867e-06,7.86807334e-07
0.1,3637,7.1841944,-17.3333324,93.8768163,5.09067377e-06,8.1876658e-07,-3.89915067e-06,-5.85827024e-07,5.27142174e-06,8.32578166e-07
0.1,3638,7.1841944,-17.3333324,91.408439,6.16791067e-06,9.87255362e-07,-4.59073362e-06,-6.90570232e-07,4.01246461e-06,6.35065533e-07
0.1,3639,7.1841944,-17.3333324,85.6139138,6.68317807e-06,1.06629295e-06,-5.47046602e-06,-8.2301932e-07,1.8199114e-06,2.89989572e-07
0.1,3640,7.1841944,-17.3333324,88.5050744,6.66218193e-06,1.06415609e-06,-5.11426106e-06,-7.69590713e-07,2.70506803e-06,4.29457089e-07
0.1,3641,7.1841944,-17.3333324,79.8315778,6.32897854e-06,1.00818966e-06,-5.73307398e-06,-8.6160253e-07,8.81535129e-07,1.41751087e-07
0.1,3642,7.1841944,-17.3333324,82.7227458,6.51861455e-06,1.03919558e-06,-5.64801257e-06,-8.49241928e-07,1.24950486e-06,1.99933467e-07
0.1,3643,7.1841944,-17.3333324,76.9404098,6.16272064e-06,9.80849109e-07,-5.77004948e-06,-8.66683251e-07,6.38591075e-07,1.03219762e-07
0.1,3644,7.1841944,-17.0000009,76.9404098,6.5234608e-06,1.03606851e-06,-5.74163369e-06,-8.62666639e-07,6.43264343e-07,1.03903659e-07
0.1,3645,7.1841944,-17.3333324,74.0492493,6.02939463e-06,9.58808641e-07,-5.78162053e-06,-8.67979622e-07,4.73250878e-07,7.69615767e-08
0.1,3646,7.1841944,-17.0000009,74.0492493,6.3868606e-06,1.01351361e-06,-5.75042986e-06,-8.63544187e-07,4.75850982e-07,7.73194273e-08
0.1,3647,7.1841944,-17.3333324,71.1580813,5.92662127e-06,9.41680867e-07,-5.77926585e-06,-8.67205301e-07,3.57012567e-07,5.84046624e-08
0.1,3648,7.1841944,-17.0000009,71.1580813,6.28094267e-06,9.95875098e-07,-5.74587602e-06,-8.62423065e-07,3.58572038e-07,5.866886e-08
0.1,3649,7.1841944,-17.3333324,68.2669133,5.84929603e-06,9.2860364e-07,-5.76920547e-06,-8.65353286e-07,2.72549784e-07,4.49312161e-08
0.1,3650,7.1841944,-17.0000009,68.2669133,6.20045057e-06,9.82271104e-07,-5.73397119e-06,-8.60290015e-07,2.73443106e-07,4.50513546e-08
0.1,3651,7.1841944,-17.3333324,65.3757527,5.7927532e-06,9.18846865e-07,-5.75445165e-06,-8.62772083e-07,2.09083083e-07,3.46811326e-08
0.1,3652,7.1841944,-17.0000009,65.3757527,6.14074816e-06,9.72039402e-07,-5.71773171e-06,-8.57528505e-07,2.09623835e-07,3.47925848e-08
0.1,3653,7.1841944,-17.3333324,62.4845847,5.75315335e-06,9.11884399e-07,-5.73688249e-06,-8.59796444e-07,1.59931574e-07,2.677114e-08
0.1,3654,7.1841944,-17.0000009,62.4845847,6.09801191e-06,9.64586206e-07,-5.69873282e-06,-8.5435039e-07,1.60167417e-07,2.67884417e-08
0.1,3655,7.1841944,-17.3333324,53.8110882,5.71053261e-06,9.03513296e-07,-5.67613415e-06,-8.49859305e-07,5.86006799e-08,1.0163447e-08
0.1,3656,7.1841944,-17.3333324,56.7022525,5.71387909e-06,9.04518458e-07,-5.6971835e-06,-8.53247911e-07,8.73257093e-08,1.49002108e-08
0.1,3657,7.1841944,-17.3333324,50.9199202,5.71666851e-06,9.04106059e-07,-5.65416894e-06,-8.46258274e-07,3.25596901e-08,5.86473936e-09
0.1,3658,7.1841944,-17.3333324,48.0287559,5.7316397e-06,9.06172943e-07,-5.63198682e-06,-8.42728184e-07,7.73299647e-09,1.72746228e-09
0.1,3659,7.1841944,4.44059074,53.8110882,1.26591624e-06,2.14003592e-07,5.65988148e-06,8.77018181e-07,4.55360656e-08,8.04512901e-09
0.1,3660,7.1841944,4.44059074,56.7022525,1.27322733e-06,2.1526472e-07,5.65138453e-06,8.75549745e-07,6.708526e-08,1.16295631e-08
0.1,3661,7.1841944,-17.3333324,42.2464237,5.78832987e-06,9.14827694e-07,-5.58604461e-06,-8.35367302e-07,-4.32264997e-08,-6.70450895e-09
0.1,3662,7.1841944,-17.3333324,45.1375879,5.75541526e-06,9.09703431e-07,-5.6091385e-06,-8.3901665e-07,-1.71217458e-08,-2.39568343e-09
0.1,3663,7.1841944,1.48360222,119.333766,-8.74913667e-07,-1.11301453e-07,1.03557838e-07,1.59086966e-08,4.08407232e-07,6.30676809e-08
0.1,3664,7.1841944,-17.6666658,151.253194,-2.1201123e-07,-2.57228265e-08,2.9146725e-09,1.66582548e-09,7.1270513e-08,5.14707654e-09
0.1,3665,7.1841944,-17.3333324,151.253194,-2.120902e-07,-2.56969095e-08,3.01988901e-09,1.66180669e-09,7.11798762e-08,5.14976817e-09
0.1,3666,7.1841944,-17.3333324,154.154956,-1.89841089e-07,-2.49584868e-08,2.40646703e-09,1.58858782e-09,6.36551505e-08,3.53465279e-09
0.1,3667,7.1841944,-17.6666658,154.154956,-1.89798143e-07,-2.49730725e-08,2.31881891e-09,1.59218516e-09,6.3723796e-08,3.53691187e-09
0.1,3668,7.1841944,-17.6666658,130.940825,-4.80012432e-07,-5.39801768e-08,7.33826111e-09,2.26464225e-09,2.05566792e-07,2.96693088e-08
0.1,3669,7.1841944,-17.6666658,133.842602,-4.22805499e-07,-4.63520173e-08,7.01070269e-09,2.20476282e-09,1.70247873e-07,2.36166997e-08
0.1,3670,7.1841944,-17.6666658,128.039062,-5.48147739e-07,-6.35270965e-08,7.122964e-09,2.24909402e-09,2.52404902e-07,3.75682063e-08
0.1,3671,7.1841944,-17.6666658,122.235529,-7.30339877e-07,-9.04963215e-08,2.73617418e-09,1.68043723e-09,4.04252091e-07,6.2514971e-08
0.1,3672,7.1841944,-17.6666658,125.137299,-6.30207523e-07,-7.54769118e-08,5.87324989e-09,2.09601603e-09,3.1593126e-07,4.80801639e-08
0.1,3673,7.1841944,-17.6666658,119.333766,-8.53763709e-07,-1.09390193e-07,-3.89438615e-09,7.69632968e-10,5.30419015e-07,8.29086062e-08
0.1,3674,7.1841944,-17.6666658,113.530234,-1.19680965e-06,-1.62910226e-07,-4.21379944e-08,-4.69443062e-09,9.97980123e-07,1.57621557e-07
0.1,3675,7.1841944,-17.6666658,116.432004,-1.00699958e-06,-1.33166282e-07,-1.69710255e-08,-1.07724318e-09,7.16116119e-07,1.12691268e-07
0.1,3676,7.1841944,-17.6666658,110.628471,-1.42539557e-06,-1.98955931e-07,-9.06300599e-08,-1.17642678e-08,1.4381003e-06,2.27449561e-07
0.1,3677,7.1841944,-17.3333324,110.628471,-1.43417515e-06,-2.00216562e-07,-8.42079118e-08,-1.07992095e-08,1.44827106e-06,2.28937651e-07
0.1,3678,7.1841944,-17.6666658,107.726701,-1.6744516e-06,-2.38416945e-07,-1.85295576e-07,-2.57201354e-08,2.13619478e-06,3.37819671e-07
0.1,3679,7.1841944,-17.6666658,102.997921,-1.69710938e-06,-2.43110634e-07,-6.89123624e-07,-1.00948228e-07,4.11641577e-06,6.49858123e-07
0.1,3680,7.1841944,-17.6666658,104.728781,-1.85789202e-06,-2.67780933e-07,-3.76507614e-07,-5.41528351e-08,3.2636965e-06,5.15623583e-07
0.1,3681,7.1841944,-17.6666658,100.999311,-9.13427414e-07,-1.20797608e-07,-1.20257448e-06,-1.78169969e-07,5.12534643e-06,8.0876498e-07
0.1,3682,7.1841944,-17.6666658,101.99862,-1.33478477e-06,-1.86619744e-07,-9.59309091e-07,-1.41557877e-07,4.6308437e-06,7.30831346e-07
0.1,3683,7.1841944,-17.6666658,100.000001,-3.19918456e-07,-2.8065994e-08,-1.49387097e-06,-2.22008694e-07,5.55506676e-06,8.76355273e-07
0.1,3684,7.1841944,-17.3333324,100.000001,-3.17101552e-07,-2.76211818e-08,-1.46923026e-06,-2.18332289e-07,5.66890049e-06,8.93570871e-07
0.1,3685,7.1841944,-17.6666658,98.2505158,1.14105842e-06,2.00536263e-07,-2.13546218e-06,-3.18848407e-07,6.01977126e-06,9.49818514e-07
0.1,3686,7.1841944,-17.3333324,98.2505158,1.18445314e-06,2.07122937e-07,-2.11505767e-06,-3.15803874e-07,6.15509271e-06,9.70288056e-07
0.1,3687,7.1841944,-17.3333324,99.1252586,4.09150346e-07,8.59515623e-08,-1.7870849e-06,-2.66284871e-07,5.96702193e-06,9.40518873e-07
0.1,3688,7.1841944,-17.6666658,99.1252586,3.87326992e-07,8.25591542e-08,-1.81019084e-06,-2.69747147e-07,5.84108557e-06,9.21482524e-07
0.1,3689,7.1841944,-17.6666658,97.3757803,1.95084453e-06,3.27386601e-07,-2.48337665e-06,-3.71419162e-07,6.07657694e-06,9.59016575e-07
0.1,3690,7.1841944,-17.6666658,95.6262946,3.57052681e-06,5.81264601e-07,-3.2081191e-06,-4.81016968e-07,5.81656241e-06,9.18638364e-07
0.1,3691,7.1841944,-17.6666658,96.5010375,2.77503364e-06,4.56547525e-07,-2.84453949e-06,-4.2599018e-07,6.00683052e-06,9.48268507e-07
0.1,3692,7.1841944,-17.6666658,94.7515592,4.29608326e-06,6.95007657e-07,-3.56246528e-06,-5.34635376e-07,5.52289976e-06,8.72585019e-07
0.1,3693,7.1841944,-17.6666658,93.8768163,4.91863193e-06,7.92592573e-07,-3.89645311e-06,-5.85189696e-07,5.15248439e-06,8.14542432e-07
0.1,3694,7.1841944,-17.6666658,91.408439,5.95375559e-06,9.54615643e-07,-4.58456634e-06,-6.89289834e-07,3.9329143e-06,6.23008987e-07
0.1,3695,7.1841944,-17.6666658,93.0020735,5.41995405e-06,8.71126701e-07,-4.2017432e-06,-6.31417038e-07,4.73566706e-06,7.49150217e-07
0.1,3696,7.1841944,-17.6666658,88.5050744,6.42634723e-06,1.02816409e-06,-5.11255712e-06,-7.69008807e-07,2.66201209e-06,4.22961335e-07
0.1,3697,7.1841944,-17.6666658,82.7227458,6.27615736e-06,1.00212731e-06,-5.66201697e-06,-8.51064101e-07,1.23747691e-06,1.98133122e-07
0.1,3698,7.1841944,-17.6666658,85.6139138,6.44070406e-06,1.02922934e-06,-5.4774091e-06,-8.23697292e-07,1.79724464e-06,2.8658647e-07
0.1,3699,7.1841944,-17.6666658,76.9404098,5.92426159e-06,9.44400483e-07,-5.79229663e-06,-8.69702887e-07,6.34957928e-07,1.02702089e-07
0.1,3700,7.1841944,-17.6666658,79.8315778,6.08836535e-06,9.71382178e-07,-5.75185368e-06,-8.64107676e-07,8.75008368e-07,1.40765977e-07
